zip,mhi,pct_pov,pct_col,pct_unins,pct_essworkers,pct_overcrowded,pct_transit,pct_old,pct_new_imm,pct_non_cit,total_pop,city_name,pct_diabetes,pct_hbp,city,tests,positives,deaths
11219,39295,0.35530249588498103,0.3811031143098316,0.06823891996918026,0.42939706811956296,0.25644699140401145,0.40011198904995954,0.1618796925674175,0.16286817819972285,0.169654360478031,90036,New York,11.929621181416305,27.689839103428124,New York,3905,2182,NA
11220,47079,0.2938351269547671,0.8593519651202911,0.16097361637922003,0.5866861248316121,0.2325962325962326,0.6150286315297417,0.15898706648683125,0.15186181360905407,0.3406417615507669,95643,New York,12.98048636857515,25.789750097456185,New York,2045,1136,NA
11221,50153,0.23170218648203578,0.8354744438480348,0.11310321715817695,0.3972821742605915,0.066016649930355345,0.6845669096750278,0.1436154350808135,0.12399720245196857,0.11942506113198545,83835,New York,12.28632360169867,29.46469697091791,New York,1782,938,NA
11222,85111,0.10577794873203836,0.2657568782198838,0.08711498410610545,0.23720614444538743,0.04334724153917478,0.657197380405083,0.14770360626986737,0.13873873873873874,0.11988929080346378,36492,New York,6.158343901692396,18.83914155770324,New York,773,344,NA
11223,50108,0.2028008870700957,0.4787685385565296,0.0834413916277249,0.44273121428776524,0.12132484440947135,0.554483890827006,0.21939380601303354,0.11879463080660597,0.16684395212070083,81789,New York,10.626095954266512,27.245221239844685,New York,2592,1309,NA
11224,33131,0.27874139283535254,0.48951977219688697,0.06265647791348268,0.5035418774927078,0.06093457943925233,0.5660830970287264,0.32635365148692913,0.06759206047478007,0.10368895454642774,46707,New York,13.85606428323782,34.385725939673286,New York,1482,800,NA
11225,55862,0.18554155313351497,0.7534730477904963,0.08213520954420311,0.40001274941033976,0.06977805434557145,0.7277810096309224,0.18477633232566829,0.09892709301343246,0.1357630515267824,58882,New York,12.05833895822263,32.280579052433545,New York,1721,936,NA
11226,52052,0.17413796553863395,0.878725929176182,0.11105670257629964,0.503876603318127,0.1342934146407862,0.7280578849411323,0.17777755616941074,0.10555065700337642,0.18469838547224188,100277,New York,12.556319134448058,32.49121812816826,New York,2906,1606,NA
11228,67911,0.13768229224825246,0.5082455438502912,0.06094813162297825,0.40080676516329705,0.08924604730171175,0.4748,0.240654309463484,0.1318576996102728,0.1542427879272792,44994,New York,10.326948478331207,26.695816600369234,New York,1058,513,NA
11229,60873,0.14609112709832134,0.40594390958560067,0.06753616939733639,0.4256167784880343,0.08779809991598268,0.5135361278307107,0.2526938946361299,0.12322378488668657,0.1468396818752616,83615,New York,10.02499641295926,27.201125852520015,New York,2446,1214,NA
11230,49541,0.22878678461816213,0.3400841987089531,0.08614362899594777,0.41481926395107566,0.15026821928562084,0.5050646763377199,0.2071063710356441,0.1499691103789127,0.1619534100477126,89075,New York,10.25200283293936,27.596017328758933,New York,3289,1755,NA
11231,100213,0.15348578688264253,0.4202140309155767,0.049491346280882545,0.1787473260036814,0.06661571774296268,0.6191610092207924,0.15000660589245607,0.12766744788454423,0.07142290923503765,37845,New York,7.786678844616965,21.20581344902386,New York,729,337,NA
11232,56661,0.21647819063004847,0.7775161220201434,0.14460086573333852,0.45809474232170744,0.18054925102133454,0.7055266380894061,0.11937540757916093,0.13260479530256075,0.230744148974712,27602,New York,9.812664939087957,21.558046644625147,New York,630,380,NA
